Category,NaturalLanguageQuestion,CypherQuery,generated_question,ExpectedNodeLabels,ExpectedRelationshipTypes,ExpectedProperties,Hops,ExtractedPropertyValues
Node Lookup Queries,Find CAPEC patterns whose description mentions 'attacker'.,MATCH (c:UcoexCAPEC) WHERE c.ucoexDescription CONTAINS 'attacker' RETURN c,Find all attack patterns (CAPEC) that mention 'attacker' in their description.,"[""UcoexCAPEC""]",[],"[""ucoexDescription""]",0,"[""attacker""]"
Node Lookup Queries,Find CAPEC patterns whose description mentions 'bypass'.,MATCH (c:UcoexCAPEC) WHERE c.ucoexDescription CONTAINS 'bypass' RETURN c,Find all attack patterns (CAPEC) that mention 'bypass' in their description.,"[""UcoexCAPEC""]",[],"[""ucoexDescription""]",0,"[""bypass""]"
Node Lookup Queries,Find CAPEC patterns whose description mentions 'credentials'.,MATCH (c:UcoexCAPEC) WHERE c.ucoexDescription CONTAINS 'credentials' RETURN c,Find all attack patterns (CAPEC) that mention 'credentials' in their description.,"[""UcoexCAPEC""]",[],"[""ucoexDescription""]",0,"[""credentials""]"
Node Lookup Queries,List CAPEC patterns requiring 'High' attacker skill.,MATCH (c:UcoexCAPEC) WHERE ANY(s IN c.ucoexSkills_Required WHERE s CONTAINS 'Level:High') RETURN c,Which attack patterns (CAPEC) require a 'High' skill level?,"[""UcoexCAPEC""]",[],"[""ucoexSkills_Required""]",0,"[""Level:High""]"
Node Lookup Queries,List CAPEC patterns requiring 'Medium' attacker skill.,MATCH (c:UcoexCAPEC) WHERE ANY(s IN c.ucoexSkills_Required WHERE s CONTAINS 'Level:Medium') RETURN c,Which attack patterns (CAPEC) require a 'Medium' skill level?,"[""UcoexCAPEC""]",[],"[""ucoexSkills_Required""]",0,"[""Level:Medium""]"
Node Lookup Queries,List CAPEC patterns requiring 'Low' attacker skill.,MATCH (c:UcoexCAPEC) WHERE ANY(s IN c.ucoexSkills_Required WHERE s CONTAINS 'Level:Low') RETURN c,Which attack patterns (CAPEC) require a 'Low' skill level?,"[""UcoexCAPEC""]",[],"[""ucoexSkills_Required""]",0,"[""Level:Low""]"
Node Lookup Queries,Get the name and description for CWE-79.,"MATCH (c:UcoCWE {ucocweID: 'CWE-79'}) RETURN c.ucocweName, c.ucodescription",What is the name and description for weakness 'CWE-79'?,"[""UcoCWE""]",[],"[""ucocweID"", ""ucocweName"", ""ucodescription""]",0,"[""CWE-79""]"
Node Lookup Queries,Get the name and description for CWE-125.,"MATCH (c:UcoCWE {ucocweID: 'CWE-125'}) RETURN c.ucocweName, c.ucodescription",What is the name and description for weakness 'CWE-125'?,"[""UcoCWE""]",[],"[""ucocweID"", ""ucocweName"", ""ucodescription""]",0,"[""CWE-125""]"
Node Lookup Queries,Find 'Base' level CWEs that are 'Incomplete'.,"MATCH (c:UcoCWE {ucoabstraction: 'Base', ucostatus: 'Incomplete'}) RETURN c",Which 'Base' level weaknesses are 'Incomplete'?,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Base"", ""Incomplete""]"
Node Lookup Queries,Find 'Base' level CWEs that are 'Deprecated'.,"MATCH (c:UcoCWE {ucoabstraction: 'Base', ucostatus: 'Deprecated'}) RETURN c",Which 'Base' level weaknesses are 'Deprecated'?,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Base"", ""Deprecated""]"
Node Lookup Queries,Find 'Class' level CWEs that are 'Stable'.,"MATCH (c:UcoCWE {ucoabstraction: 'Class', ucostatus: 'Stable'}) RETURN c",Which 'Class' level weaknesses are 'Stable'?,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Class"", ""Stable""]"
Node Lookup Queries,Find 'Class' level CWEs that are 'Incomplete'.,"MATCH (c:UcoCWE {ucoabstraction: 'Class', ucostatus: 'Incomplete'}) RETURN c",Which 'Class' level weaknesses are 'Incomplete'?,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Class"", ""Incomplete""]"
Node Lookup Queries,Find 'Variant' level CWEs that are 'Deprecated'.,"MATCH (c:UcoCWE {ucoabstraction: 'Variant', ucostatus: 'Deprecated'}) RETURN c",Which 'Variant' level weaknesses are 'Deprecated'?,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Deprecated"", ""Variant""]"
Node Lookup Queries,Find 'Compound' level CWEs that are 'Stable'.,"MATCH (c:UcoCWE {ucoabstraction: 'Compound', ucostatus: 'Stable'}) RETURN c",Which 'Compound' level weaknesses are 'Stable'?,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Compound"", ""Stable""]"
Node Lookup Queries,Find 'Compound' level CWEs that are 'Incomplete'.,"MATCH (c:UcoCWE {ucoabstraction: 'Compound', ucostatus: 'Incomplete'}) RETURN c",Which 'Compound' level weaknesses are 'Incomplete'?,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Compound"", ""Incomplete""]"
Node Lookup Queries,Find CWE summaries that mention 'injection'.,MATCH (c:UcoCWE) WHERE c.ucocweSummary CONTAINS 'injection' RETURN c,Find all weaknesses that mention 'injection' in their summary.,"[""UcoCWE""]",[],"[""ucocweSummary""]",0,"[""injection""]"
Node Lookup Queries,Find CWE summaries that mention 'cross-site'.,MATCH (c:UcoCWE) WHERE c.ucocweSummary CONTAINS 'cross-site' RETURN c,Find all weaknesses that mention 'cross-site' in their summary.,"[""UcoCWE""]",[],"[""ucocweSummary""]",0,"[""cross-site""]"
Node Lookup Queries,Find CWE summaries that mention 'overflow'.,MATCH (c:UcoCWE) WHERE c.ucocweSummary CONTAINS 'overflow' RETURN c,Find all weaknesses that mention 'overflow' in their summary.,"[""UcoCWE""]",[],"[""ucocweSummary""]",0,"[""overflow""]"
Node Lookup Queries,Pull the record for CVE-2024-1001.,MATCH (c:UcoCVE {label: 'CVE-2024-1001'}) RETURN c,Show me all data for 'CVE-2024-1001'.,"[""UcoCVE""]",[],"[""label""]",0,"[""CVE-2024-1001""]"
Node Lookup Queries,Pull the record for CVE-2023-5000.,MATCH (c:UcoCVE {label: 'CVE-2023-5000'}) RETURN c,Show me all data for 'CVE-2023-5000'.,"[""UcoCVE""]",[],"[""label""]",0,"[""CVE-2023-5000""]"
Node Lookup Queries,Get details for the 'Command and Control' TTP.,MATCH (t:UcoexMITREATTACK {ucoexNAME: 'Command and Control'}) RETURN t,Show me all data for the 'Command and Control' technique.,"[""UcoexMITREATTACK""]",[],"[""ucoexNAME""]",0,"[""Command and Control""]"
Node Lookup Queries,Get details for the 'Lateral Movement' TTP.,MATCH (t:UcoexMITREATTACK {ucoexNAME: 'Lateral Movement'}) RETURN t,Show me all data for the 'Lateral Movement' technique.,"[""UcoexMITREATTACK""]",[],"[""ucoexNAME""]",0,"[""Lateral Movement""]"
Node Lookup Queries,Get details for the 'Exfiltration' TTP.,MATCH (t:UcoexMITREATTACK {ucoexNAME: 'Exfiltration'}) RETURN t,Show me all data for the 'Exfiltration' technique.,"[""UcoexMITREATTACK""]",[],"[""ucoexNAME""]",0,"[""Exfiltration""]"
Node Lookup Queries,List all ATT&CK TTPs for the 'Enterprise' matrix.,MATCH (t:UcoexMITREATTACK {ucoexDOMAIN: 'Enterprise'}) RETURN t.ucoexNAME,List the names of all 'Enterprise' attack techniques.,"[""UcoexMITREATTACK""]",[],"[""ucoexDOMAIN"", ""ucoexNAME""]",0,"[""Enterprise""]"
Node Lookup Queries,List all ATT&CK TTPs for the 'Mobile' matrix.,MATCH (t:UcoexMITREATTACK {ucoexDOMAIN: 'Mobile'}) RETURN t.ucoexNAME,List the names of all 'Mobile' attack techniques.,"[""UcoexMITREATTACK""]",[],"[""ucoexDOMAIN"", ""ucoexNAME""]",0,"[""Mobile""]"
Node Lookup Queries,List all ATT&CK TTPs for the 'ICS' matrix.,MATCH (t:UcoexMITREATTACK {ucoexDOMAIN: 'ICS'}) RETURN t.ucoexNAME,List the names of all 'ICS' attack techniques.,"[""UcoexMITREATTACK""]",[],"[""ucoexDOMAIN"", ""ucoexNAME""]",0,"[""ICS""]"
Node Lookup Queries,Find the software record for 'netcat'.,MATCH (s:UcoexSOFTWARE {ucoexNAME: 'netcat'}) RETURN s,Show me all data for the 'netcat' software.,"[""UcoexSOFTWARE""]",[],"[""ucoexNAME""]",0,"[""netcat""]"
Node Lookup Queries,Find the software record for 'Cobalt Strike'.,MATCH (s:UcoexSOFTWARE {ucoexNAME: 'Cobalt Strike'}) RETURN s,Show me all data for the 'Cobalt Strike' software.,"[""UcoexSOFTWARE""]",[],"[""ucoexNAME""]",0,"[""Cobalt Strike""]"
Node Lookup Queries,Pull the intel on the 'APT28' threat actor.,MATCH (g:UcoexGROUPS {ucoexNAME: 'APT28'}) RETURN g,Show me all data for the 'APT28' group.,"[""UcoexGROUPS""]",[],"[""ucoexNAME""]",0,"[""APT28""]"
Node Lookup Queries,Pull the intel on the 'Lazarus Group' threat actor.,MATCH (g:UcoexGROUPS {ucoexNAME: 'Lazarus Group'}) RETURN g,Show me all data for the 'Lazarus Group'.,"[""UcoexGROUPS""]",[],"[""ucoexNAME""]",0,"[""Lazarus Group""]"
Node Lookup Queries,Get details for the 'WannaCry' campaign.,MATCH (c:UcoexCAMPAIGNS {ucoexNAME: 'WannaCry'}) RETURN c,Show me all data for the 'WannaCry' campaign.,"[""UcoexCAMPAIGNS""]",[],"[""ucoexNAME""]",0,"[""WannaCry""]"
Relationship Traversal Queries,What is the CPE for 'CVE-2021-44228'?,MATCH (v:UcoCVE {label: 'CVE-2021-44228'})-[:UCOEXHASCPE]->(c:UcoexCPE) RETURN c.cpeName,What product (CPE) is affected by 'CVE-2021-44228'?,"[""UcoCVE"", ""UcoexCPE""]","[""UCOEXHASCPE""]","[""cpeName"", ""label""]",0,"[""CVE-2021-44228""]"
Relationship Traversal Queries,Which CVEs are associated with the CPE 'apache:log4j'?,MATCH (v:UcoCVE)-[:UCOEXHASCPE]->(c:UcoexCPE) WHERE c.cpeName CONTAINS 'apache:log4j' RETURN v.label,Which CVEs are linked to the product 'cpe:2.3:a:apache:log4j:2.14.1'?,"[""UcoCVE"", ""UcoexCPE""]","[""UCOEXHASCPE""]","[""cpeName"", ""label""]",0,"[""apache:log4j""]"
Relationship Traversal Queries,List all CVEs with 'CRITICAL' severity and their associated CPEs.,"MATCH (v:UcoCVE {ucobaseSeverity: 'CRITICAL'})-[:UCOEXHASCPE]->(c:UcoexCPE) RETURN v.label, c.cpeName",List 'CRITICAL' CVEs and the products (CPEs) they affect.,"[""UcoCVE"", ""UcoexCPE""]","[""UCOEXHASCPE""]","[""cpeName"", ""label"", ""ucobaseSeverity""]",0,"[""CRITICAL""]"
Relationship Traversal Queries,Find all CVEs requiring user interaction and their CPEs.,"MATCH (v:UcoCVE {ucouserInteractionRequired: 'True'})-[:UCOEXHASCPE]->(c:UcoexCPE) RETURN v.label, c.cpeName",Find all CVEs that require user interaction and the products (CPEs) they affect.,"[""UcoCVE"", ""UcoexCPE""]","[""UCOEXHASCPE""]","[""cpeName"", ""label"", ""ucouserInteractionRequired""]",0,"[""True""]"
Relationship Traversal Queries,Show me all known CPEs recorded in the database.,MATCH (v:UcoCVE)-[:UCOEXHASCPE]->(c:UcoexCPE) RETURN DISTINCT c.cpeName LIMIT 20,Show me up to 50 unique product names (CPEs) that are linked to vulnerabilities.,"[""UcoCVE"", ""UcoexCPE""]","[""UCOEXHASCPE""]","[""cpeName""]",0,[]
Relationship Traversal Queries,What is the CVE ID for the vulnerability described as 'Apache Log4j RCE'?,MATCH (vuln:UcoVulnerability)-[:UCOHASCVE_ID]->(cve:UcoCVE) WHERE vuln.ucosummary CONTAINS 'Apache Log4j RCE' RETURN cve.label,What is the CVE ID for the vulnerability with 'Apache Log4j RCE' in its summary?,"[""UcoCVE"", ""UcoVulnerability""]","[""UCOHASCVE_ID""]","[""label"", ""ucosummary""]",0,"[""Apache Log4j RCE""]"
Relationship Traversal Queries,Get the vulnerability summary for 'CVE-2017-0144'.,MATCH (vuln:UcoVulnerability)-[:UCOHASCVE_ID]->(cve:UcoCVE {label: 'CVE-2017-0144'}) RETURN vuln.ucosummary,What is the vulnerability summary for 'CVE-2017-0144'?,"[""UcoCVE"", ""UcoVulnerability""]","[""UCOHASCVE_ID""]","[""label"", ""ucosummary""]",0,"[""CVE-2017-0144""]"
Relationship Traversal Queries,List vulnerabilities published in 2024 and their CVEs.,"MATCH (vuln:UcoVulnerability)-[:UCOHASCVE_ID]->(cve:UcoCVE) WHERE vuln.ucopublishedDateTime STARTS WITH '2024' RETURN vuln.ucosummary, cve.label",List vulnerabilities published in 2024 and their CVE IDs.,"[""UcoCVE"", ""UcoVulnerability""]","[""UCOHASCVE_ID""]","[""label"", ""ucopublishedDateTime"", ""ucosummary""]",0,"[""2024""]"
Relationship Traversal Queries,Find all vulnerabilities and their associated 'CRITICAL' CVEs.,"MATCH (vuln:UcoVulnerability)-[:UCOHASCVE_ID]->(cve:UcoCVE {ucobaseSeverity: 'CRITICAL'}) RETURN cve.label, vuln.ucosummary",Find all 'CRITICAL' CVEs and their vulnerability summaries.,"[""UcoCVE"", ""UcoVulnerability""]","[""UCOHASCVE_ID""]","[""label"", ""ucobaseSeverity"", ""ucosummary""]",0,"[""CRITICAL""]"
Relationship Traversal Queries,Show all vulnerability summaries and their CVE labels.,"MATCH (vuln:UcoVulnerability)-[:UCOHASCVE_ID]->(cve:UcoCVE) RETURN vuln.ucosummary, cve.label LIMIT 20",Show me 20 vulnerability summaries and their CVE IDs.,"[""UcoCVE"", ""UcoVulnerability""]","[""UCOHASCVE_ID""]","[""label"", ""ucosummary""]",0,[]
Relationship Traversal Queries,What vulnerabilities are associated with the exploit target 'Apache Log4j 2'?,MATCH (et:UcoExploitTarget {uri: 'example/target/log4j2'})-[:UCOHASVULNERABILITY]->(vuln:UcoVulnerability) RETURN vuln.ucosummary,What vulnerabilities are linked to the exploit target 'example/target/log4j2'?,"[""UcoExploitTarget"", ""UcoVulnerability""]","[""UCOHASVULNERABILITY""]","[""ucosummary"", ""uri""]",0,"[""example/target/log4j2""]"
Relationship Traversal Queries,Find exploit targets for the 'Log4Shell' vulnerability.,MATCH (et:UcoExploitTarget)-[:UCOHASVULNERABILITY]->(vuln:UcoVulnerability) WHERE vuln.ucosummary CONTAINS 'Log4Shell' RETURN et.uri,What exploit targets are associated with the 'Log4Shell' vulnerability?,"[""UcoExploitTarget"", ""UcoVulnerability""]","[""UCOHASVULNERABILITY""]","[""ucosummary"", ""uri""]",0,"[""Log4Shell""]"
Relationship Traversal Queries,List exploit targets for vulnerabilities published after '2023-01-01'.,"MATCH (et:UcoExploitTarget)-[:UCOHASVULNERABILITY]->(vuln:UcoVulnerability) WHERE vuln.ucopublishedDateTime > '2023-01-01T00:00:00' RETURN et.uri, vuln.ucosummary","List exploit targets for vulnerabilities published after January 1, 2023.","[""UcoExploitTarget"", ""UcoVulnerability""]","[""UCOHASVULNERABILITY""]","[""ucopublishedDateTime"", ""ucosummary"", ""uri""]",0,"[""2023-01-01T00:00:00""]"
Relationship Traversal Queries,Show all exploit targets that have at least one vulnerability.,MATCH (et:UcoExploitTarget)-[:UCOHASVULNERABILITY]->(vuln:UcoVulnerability) RETURN DISTINCT et.uri,Show all exploit targets that are linked to at least one vulnerability.,"[""UcoExploitTarget"", ""UcoVulnerability""]","[""UCOHASVULNERABILITY""]","[""uri""]",0,[]
Relationship Traversal Queries,What vulnerabilities exist for the 'Windows SMB' exploit target?,MATCH (et:UcoExploitTarget {uri: 'example/target/smb'})-[:UCOHASVULNERABILITY]->(vuln:UcoVulnerability) RETURN vuln.ucosummary,What vulnerabilities are linked to the 'example/target/smb' exploit target?,"[""UcoExploitTarget"", ""UcoVulnerability""]","[""UCOHASVULNERABILITY""]","[""ucosummary"", ""uri""]",0,"[""example/target/smb""]"
Relationship Traversal Queries,What weaknesses (CWEs) are associated with the 'Web Server' exploit target?,"MATCH (et:UcoExploitTarget {uri: 'example/target/webserver'})-[:UCOHASWEAKNESS]->(cwe:UcoCWE) RETURN cwe.ucocweID, cwe.ucocweName",What weaknesses (CWEs) are associated with the 'example/target/webserver' exploit target?,"[""UcoCWE"", ""UcoExploitTarget""]","[""UCOHASWEAKNESS""]","[""ucocweID"", ""ucocweName"", ""uri""]",0,"[""example/target/webserver""]"
Relationship Traversal Queries,Find exploit targets that are susceptible to 'CWE-89' (SQL Injection).,MATCH (et:UcoExploitTarget)-[:UCOHASWEAKNESS]->(cwe:UcoCWE {ucocweID: 'CWE-89'}) RETURN et.uri,Which exploit targets are vulnerable to 'CWE-89' (SQL Injection)?,"[""UcoCWE"", ""UcoExploitTarget""]","[""UCOHASWEAKNESS""]","[""ucocweID"", ""uri""]",0,"[""CWE-89""]"
Relationship Traversal Queries,List exploit targets for all 'Base' abstraction CWEs.,"MATCH (et:UcoExploitTarget)-[:UCOHASWEAKNESS]->(cwe:UcoCWE {ucoabstraction: 'Base'}) RETURN et.uri, cwe.ucocweName",List exploit targets that are vulnerable to 'Base' level weaknesses (CWEs).,"[""UcoCWE"", ""UcoExploitTarget""]","[""UCOHASWEAKNESS""]","[""ucoabstraction"", ""ucocweName"", ""uri""]",0,"[""Base""]"
Relationship Traversal Queries,Show all exploit targets and the names of the weaknesses they have.,"MATCH (et:UcoExploitTarget)-[:UCOHASWEAKNESS]->(cwe:UcoCWE) RETURN et.uri, cwe.ucocweName",Show all exploit targets and the weaknesses (CWEs) they are linked to.,"[""UcoCWE"", ""UcoExploitTarget""]","[""UCOHASWEAKNESS""]","[""ucocweName"", ""uri""]",0,[]
Relationship Traversal Queries,Find targets for 'Stable' CWEs.,"MATCH (et:UcoExploitTarget)-[:UCOHASWEAKNESS]->(cwe:UcoCWE {ucostatus: 'Stable'}) RETURN et.uri, cwe.ucocweName",Find exploit targets that are vulnerable to 'Stable' weaknesses (CWEs).,"[""UcoCWE"", ""UcoExploitTarget""]","[""UCOHASWEAKNESS""]","[""ucocweName"", ""ucostatus"", ""uri""]",0,"[""Stable""]"
Relationship Traversal Queries,What software was used in the 'SolarWinds Orion' campaign?,MATCH (c:UcoexCAMPAIGNS {ucoexNAME: 'SolarWinds Orion'})-[:UCOEXCAMPAIGNUSESSOFTWARE]->(s:UcoexSOFTWARE) RETURN s.ucoexNAME,What software was used in the 'SolarWinds Orion' campaign?,"[""UcoexCAMPAIGNS"", ""UcoexSOFTWARE""]","[""UCOEXCAMPAIGNUSESSOFTWARE""]","[""ucoexNAME""]",0,"[""SolarWinds Orion""]"
Relationship Traversal Queries,Which campaigns used 'Cobalt Strike'?,MATCH (c:UcoexCAMPAIGNS)-[:UCOEXCAMPAIGNUSESSOFTWARE]->(s:UcoexSOFTWARE {ucoexNAME: 'Cobalt Strike'}) RETURN c.ucoexNAME,Which campaigns used 'Cobalt Strike'?,"[""UcoexCAMPAIGNS"", ""UcoexSOFTWARE""]","[""UCOEXCAMPAIGNUSESSOFTWARE""]","[""ucoexNAME""]",0,"[""Cobalt Strike""]"
Relationship Traversal Queries,List campaigns that use 'powershell'.,MATCH (c:UcoexCAMPAIGNS)-[:UCOEXCAMPAIGNUSESSOFTWARE]->(s:UcoexSOFTWARE {ucoexNAME: 'powershell'}) RETURN c.ucoexNAME,Which campaigns used 'powershell'?,"[""UcoexCAMPAIGNS"", ""UcoexSOFTWARE""]","[""UCOEXCAMPAIGNUSESSOFTWARE""]","[""ucoexNAME""]",0,"[""powershell""]"
Relationship Traversal Queries,Show all 'Enterprise' domain campaigns and the software they leverage.,"MATCH (c:UcoexCAMPAIGNS {ucoexDOMAIN: 'Enterprise'})-[:UCOEXCAMPAIGNUSESSOFTWARE]->(s:UcoexSOFTWARE) RETURN c.ucoexNAME, s.ucoexNAME",List 'Enterprise' campaigns and the software they used.,"[""UcoexCAMPAIGNS"", ""UcoexSOFTWARE""]","[""UCOEXCAMPAIGNUSESSOFTWARE""]","[""ucoexDOMAIN"", ""ucoexNAME""]",0,"[""Enterprise""]"
Relationship Traversal Queries,Find software used in the 'WannaCry' campaign.,MATCH (c:UcoexCAMPAIGNS {ucoexNAME: 'WannaCry'})-[:UCOEXCAMPAIGNUSESSOFTWARE]->(s:UcoexSOFTWARE) RETURN s.ucoexNAME,What software was used in the 'WannaCry' campaign?,"[""UcoexCAMPAIGNS"", ""UcoexSOFTWARE""]","[""UCOEXCAMPAIGNUSESSOFTWARE""]","[""ucoexNAME""]",0,"[""WannaCry""]"
Relationship Traversal Queries,Which campaigns use the 'Phishing' technique?,MATCH (c:UcoexCAMPAIGNS)-[:UCOEXCAMPAIGNUSESTECHNIQUE]->(t:UcoexMITREATTACK {ucoexNAME: 'Phishing'}) RETURN c.ucoexNAME,Which campaigns used the 'Phishing' technique?,"[""UcoexCAMPAIGNS"", ""UcoexMITREATTACK""]","[""UCOEXCAMPAIGNUSESTECHNIQUE""]","[""ucoexNAME""]",0,"[""Phishing""]"
Relationship Traversal Queries,List all 'Enterprise' domain campaigns and their associated techniques.,"MATCH (c:UcoexCAMPAIGNS {ucoexDOMAIN: 'Enterprise'})-[:UCOEXCAMPAIGNUSESTECHNIQUE]->(t:UcoexMITREATTACK) RETURN c.ucoexNAME, t.ucoexNAME",List 'Enterprise' campaigns and the techniques they used.,"[""UcoexCAMPAIGNS"", ""UcoexMITREATTACK""]","[""UCOEXCAMPAIGNUSESTECHNIQUE""]","[""ucoexDOMAIN"", ""ucoexNAME""]",0,"[""Enterprise""]"
Relationship Traversal Queries,What software does 'APT28' use?,MATCH (g:UcoexGROUPS {ucoexNAME: 'APT28'})-[:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE) RETURN s.ucoexNAME,What software does the 'APT28' group use?,"[""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",0,"[""APT28""]"
Relationship Traversal Queries,Which groups use 'Mimikatz'?,MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE {ucoexNAME: 'Mimikatz'}) RETURN g.ucoexNAME,Which groups use 'Mimikatz'?,"[""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",0,"[""Mimikatz""]"
Relationship Traversal Queries,List all groups and the software they are known to use.,"MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE) RETURN g.ucoexNAME, s.ucoexNAME",List all groups and the software they use.,"[""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",0,[]
Relationship Traversal Queries,Find groups that use 'netcat'.,MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE {ucoexNAME: 'netcat'}) RETURN g.ucoexNAME,Which groups use 'netcat'?,"[""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",0,"[""netcat""]"
Relationship Traversal Queries,List all software (by name) used by 'FIN7'.,MATCH (g:UcoexGROUPS {ucoexNAME: 'FIN7'})-[:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE) RETURN s.ucoexNAME,What software does the 'FIN7' group use?,"[""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",0,"[""FIN7""]"
Multi-hop Queries,Find mitigations for techniques used by 'APT28'.,"MATCH (g:UcoexGROUPS {ucoexNAME: 'APT28'})-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK)<-[:UCOEXMITIGATES]-(m:UcoexMITIGATIONS) RETURN m.ucoexNAME, t.ucoexNAME",What are the prescribed mitigations for TTPs employed by APT28?,"[""UcoexGROUPS"", ""UcoexMITIGATIONS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE"", ""UCOEXMITIGATES""]","[""ucoexNAME""]",0,"[""APT28""]"
Multi-hop Queries,What other techniques are used by the group responsible for the 'WannaCry' campaign?,"MATCH (c:UcoexCAMPAIGNS {ucoexNAME: 'WannaCry'})-[:UCOEXATTRIBUTEDTO]->(g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK) RETURN g.ucoexNAME, t.ucoexNAME",Identify the threat group behind 'WannaCry' and list their known TTPs.,"[""UcoexCAMPAIGNS"", ""UcoexGROUPS"", ""UcoexMITREATTACK""]","[""UCOEXATTRIBUTEDTO"", ""UCOEXGROUPUSESTECHNIQUE""]","[""ucoexNAME""]",0,"[""WannaCry""]"
Multi-hop Queries,What specific software (CPEs) are affected by 'CVE-2023-1234'?,MATCH (c:UcoCVE {label: 'CVE-2023-1234'})-[:UCOEXHASCPE]->(p:UcoexCPE) RETURN p.cpeName,Which CPEs are affected by CVE-2023-1234?,"[""UcoCVE"", ""UcoexCPE""]","[""UCOEXHASCPE""]","[""cpeName"", ""label""]",0,"[""CVE-2023-1234""]"
Multi-hop Queries,What weaknesses (CWEs) are associated with real-world examples observed in 'CVE-2024-0001'?,"MATCH (c:UcoCVE {label: 'CVE-2024-0001'})<-[:UCOEXEXAMPLEOBSERVEDIN]-(o:UcoexObservedExample)<-[:UCOHASOBSERVEDEXAMPLE]-(w:UcoCWE) RETURN w.ucocweID, w.ucocweName",What CWEs have observed examples linked to CVE-2024-0001?,"[""UcoCVE"", ""UcoCWE"", ""UcoexObservedExample""]","[""UCOEXEXAMPLEOBSERVEDIN"", ""UCOHASOBSERVEDEXAMPLE""]","[""label"", ""ucocweID"", ""ucocweName""]",0,"[""CVE-2024-0001""]"
Multi-hop Queries,Which threat groups use techniques that are also employed by the 'Cobalt Strike' software?,MATCH (s:UcoexSOFTWARE {ucoexNAME: 'Cobalt Strike'})-[:UCOEXSOFTWAREUSESTECHNIQUE]->(t:UcoexMITREATTACK)<-[:UCOEXGROUPUSESTECHNIQUE]-(g:UcoexGROUPS) RETURN DISTINCT g.ucoexNAME,Which threat groups utilize TTPs associated with 'Cobalt Strike'?,"[""UcoexGROUPS"", ""UcoexMITREATTACK"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESTECHNIQUE"", ""UCOEXSOFTWAREUSESTECHNIQUE""]","[""ucoexNAME""]",0,"[""Cobalt Strike""]"
Multi-hop Queries,What exploit targets are vulnerable to weaknesses related to the 'SQL Injection' (CAPEC-66) attack pattern?,MATCH (ca:UcoexCAPEC {ucoexCAPEC_id: '66'})-[:UCOEXHASRELATEDWEAKNESS]->(cw:UcoCWE)<-[:UCOHASWEAKNESS]-(et:UcoExploitTarget) RETURN et.uri,What exploit targets are vulnerable to CWEs related to CAPEC-66 (SQL Injection)?,"[""UcoCWE"", ""UcoExploitTarget"", ""UcoexCAPEC""]","[""UCOEXHASRELATEDWEAKNESS"", ""UCOHASWEAKNESS""]","[""ucoexCAPEC_id"", ""uri""]",0,"[""66""]"
Multi-hop Queries,What software uses ATT&CK techniques that are countered by the D3FEND technique 'Decoy File'?,MATCH (d:UcoexMITRED3FEND {ucoexMITRED3FEND_LABEL: 'Decoy File'})-[:UCOEXHASMITREATTACK]->(t:UcoexMITREATTACK)<-[:UCOEXSOFTWAREUSESTECHNIQUE]-(s:UcoexSOFTWARE) RETURN s.ucoexNAME,What software employs techniques that are countered by the 'Decoy File' D3FEND mitigation?,"[""UcoexMITREATTACK"", ""UcoexMITRED3FEND"", ""UcoexSOFTWARE""]","[""UCOEXHASMITREATTACK"", ""UCOEXSOFTWAREUSESTECHNIQUE""]","[""ucoexMITRED3FEND_LABEL"", ""ucoexNAME""]",0,"[""Decoy File""]"
