Category,NaturalLanguageQuestion,CypherQuery,generated_question,ExpectedNodeLabels,ExpectedRelationshipTypes,ExpectedProperties,Hops,ExtractedPropertyValues
Node Lookup Queries,Can you list flaws about 'open redirect'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'open redirect' RETURN v,Show me vulnerabilities related to 'open redirect'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""open redirect""]"
Node Lookup Queries,I'm looking for issues with 'server-side request forgery'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'server-side request forgery' RETURN v,Show me vulnerabilities related to 'server-side request forgery'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""server-side request forgery""]"
"Next-Generation-Firewall""Node Lookup Queries""",Find all 'XML external entity' security problems.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'XML external entity' RETURN v,Show me vulnerabilities related to 'XML external entity'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""XML external entity""]"
Node Lookup Queries,List flaws that mention 'unauthorized access'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'unauthorized access' RETURN v,Show me vulnerabilities related to 'unauthorized access'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""unauthorized access""]"
Node Lookup Queries,Which flaws are about 'memory corruption'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'memory corruption' RETURN v,Show me vulnerabilities related to 'memory corruption'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""memory corruption""]"
Node Lookup Queries,Can you find issues involving a 'race condition'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'race condition' RETURN v,Show me vulnerabilities related to 'race condition'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""race condition""]"
Node Lookup Queries,List all 'format string' security holes.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'format string' RETURN v,Show me vulnerabilities related to 'format string' issues.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""format string""]"
Node Lookup Queries,Find security flaws for 'integer overflow'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'integer overflow' RETURN v,Show me vulnerabilities related to 'integer overflow'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""integer overflow""]"
Node Lookup Queries,What are the security issues for 'use-after-free'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'use-after-free' RETURN v,Show me vulnerabilities related to 'use-after-free'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""use-after-free""]"
Node Lookup Queries,Find all flaws that mention 'double free'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'double free' RETURN v,Show me vulnerabilities related to 'double free'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""double free""]"
Node Lookup Queries,List security issues for 'heap overflow'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'heap overflow' RETURN v,Show me vulnerabilities related to 'heap overflow'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""heap overflow""]"
Node Lookup Queries,Can you find all 'stack overflow' flaws?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'stack overflow' RETURN v,Show me vulnerabilities related to 'stack overflow'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""stack overflow""]"
Node Lookup Queries,What are the security flaws caused by a 'logic error'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'logic error' RETURN v,Show me vulnerabilities related to a 'logic error'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""logic error""]"
Node Lookup Queries,Find flaws that are because of a 'configuration error'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'configuration error' RETURN v,Show me vulnerabilities related to a 'configuration error'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""configuration error""]"
Node Lookup Queries,What are the security risks of 'missing encryption'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'missing encryption' RETURN v,Show me vulnerabilities related to 'missing encryption'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""missing encryption""]"
Node Lookup Queries,Show me a list of all flaws from 2024.,MATCH (v:UcoVulnerability) WHERE v.ucopublishedDateTime STARTS WITH '2024' RETURN v,What vulnerabilities were published in 2024?,"[""UcoVulnerability""]",[],"[""ucopublishedDateTime""]",0,"[""2024""]"
Node Lookup Queries,Which security flaws were updated in March?,MATCH (v:UcoVulnerability) WHERE v.ucolastModifiedDateTime CONTAINS '-03-' RETURN v,What vulnerabilities were modified in March (any year)?,"[""UcoVulnerability""]",[],"[""ucolastModifiedDateTime""]",0,"[""-03-""]"
"Note""",Find vulnerabilities with 'zero-day' in their summary.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'zero-day' RETURN v,Show me vulnerabilities related to 'zero-day' exploits.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""zero-day""]"
Node Lookup Queries,Show me all security advisories that are 'INFORMATIONAL'.,MATCH (v:UcoVulnerability {ucobaseSeverity: 'INFORMATIONAL'}) RETURN v,List all 'INFORMATIONAL' level vulnerabilities.,"[""UcoVulnerability""]",[],"[""ucobaseSeverity""]",0,"[""INFORMATIONAL""]"
Node Lookup Queries,Which security flaws are currently 'Pending'?,MATCH (v:UcoVulnerability {ucovulnStatus: 'Pending'}) RETURN v,Find all vulnerabilities with a 'Pending' status.,"[""UcoVulnerability""]",[],"[""ucovulnStatus""]",0,"[""Pending""]"
Node Lookup Queries,List flaws that *cannot* lead to a full system compromise.,MATCH (v:UcoVulnerability {ucoobtainAllPrivilege: 'false'}) RETURN v,Find vulnerabilities that *do not* let an attacker get full privileges.,"[""UcoVulnerability""]",[],"[""ucoobtainAllPrivilege""]",0,"[""false""]"
Node Lookup Queries,Which flaws have a damage rating of 5.0 on the dot?,MATCH (v:UcoVulnerability) WHERE toFloat(v.ucoimpactScore) = 5.0 RETURN v,Find vulnerabilities with an impact score of exactly 5.0.,"[""UcoVulnerability""]",[],"[""0"", ""ucoimpactScore""]",0,"[""5.0""]"
Node Lookup Queries,Show me flaws with an 'easy to exploit' score of 7.0.,MATCH (v:UcoVulnerability) WHERE toFloat(v.ucoexploitabilityScore) = 7.0 RETURN v,Find vulnerabilities with an exploitability score of exactly 7.0.,"[""UcoVulnerability""]",[],"[""0"", ""ucoexploitabilityScore""]",0,"[""7.0""]"
Node Lookup Queries,What 'HIGH' risk flaws can be exploited automatically?,"MATCH (v:UcoVulnerability {ucobaseSeverity: 'HIGH', ucouserInteractionRequired: 'false'}) RETURN v",List 'HIGH' severity vulnerabilities that *do not* require user interaction.,"[""UcoVulnerability""]",[],"[""ucobaseSeverity""]",0,"[""HIGH"", ""false""]"
Node Lookup Queries,Are there any 'MEDIUM' risk flaws that mention 'malware'?,MATCH (v:UcoVulnerability {ucobaseSeverity: 'MEDIUM'}) WHERE v.ucosummary CONTAINS 'malware' RETURN v,Find 'MEDIUM' severity vulnerabilities related to 'malware'.,"[""UcoVulnerability""]",[],"[""ucobaseSeverity"", ""ucosummary""]",0,"[""MEDIUM"", ""malware""]"
Node Lookup Queries,List all 'LOW' risk flaws that were announced in 2022.,MATCH (v:UcoVulnerability {ucobaseSeverity: 'LOW'}) WHERE v.ucopublishedDateTime STARTS WITH '2022' RETURN v,Find 'LOW' severity vulnerabilities published in 2022.,"[""UcoVulnerability""]",[],"[""ucobaseSeverity"", ""ucopublishedDateTime""]",0,"[""2022"", ""LOW""]"
Node Lookup Queries,"What security flaws have been updated recently (since September 20, 2025)?",MATCH (v:UcoVulnerability) WHERE v.ucolastModifiedDateTime >= '2025-09-20T00:00:00' RETURN v,"What vulnerabilities were modified in the last 30 days (since Sep 20, 2025)?","[""UcoVulnerability""]",[],"[""ucolastModifiedDateTime""]",0,"[""2025-09-20T00:00:00""]"
Node Lookup Queries,Show me 'CRITICAL' flaws that are about 'phishing'.,MATCH (v:UcoVulnerability {ucobaseSeverity: 'CRITICAL'}) WHERE v.ucosummary CONTAINS 'phishing' RETURN v,Find 'CRITICAL' severity vulnerabilities related to 'phishing'.,"[""UcoVulnerability""]",[],"[""ucobaseSeverity"", ""ucosummary""]",0,"[""CRITICAL"", ""phishing""]"
Node Lookup Queries,Show me flaws that have extreme damage ratings (below 2.0 or above 8.0).,MATCH (v:UcoVulnerability) WHERE toFloat(v.ucoimpactScore) < 2.0 OR toFloat(v.ucoimpactScore) > 8.0 RETURN v,Find vulnerabilities with either a very low (under 2.0) or very high (over 8.0) impact score.,"[""UcoVulnerability""]",[],"[""0"", ""ucoimpactScore""]",0,"[""2.0"", ""8.0""]"
Node Lookup Queries,Can you list all flaws that don't have an exploit score of exactly 6.0?,MATCH (v:UcoVulnerability) WHERE toFloat(v.ucoexploitabilityScore) <> 6.0 RETURN v,Show me vulnerabilities that *do not* have an exploitability score of 6.0.,"[""UcoVulnerability""]",[],"[""0"", ""ucoexploitabilityScore""]",0,"[""6.0""]"
Node Lookup Queries,Which flaws being analyzed need a user to click on something?,"MATCH (v:UcoVulnerability {ucovulnStatus: 'Undergoing Analysis', ucouserInteractionRequired: 'true'}) RETURN v",Find vulnerabilities that are 'Undergoing Analysis' and require user interaction.,"[""UcoVulnerability""]",[],"[""ucovulnStatus""]",0,"[""Undergoing Analysis"", ""true""]"
Node Lookup Queries,Show me security holes updated in 2024 that could give an attacker full control.,MATCH (v:UcoVulnerability {ucoobtainAllPrivilege: 'true'}) WHERE v.ucolastModifiedDateTime STARTS WITH '2024' RETURN v,Find vulnerabilities modified in 2024 that let an attacker get full privileges.,"[""UcoVulnerability""]",[],"[""ucolastModifiedDateTime"", ""ucoobtainAllPrivilege""]",0,"[""2024"", ""true""]"
Node Lookup Queries,What security flaws are associated with a 'data breach'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'data breach' RETURN v,Show me vulnerabilities related to 'data breach'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""data breach""]"
Node Lookup Queries,Can you find any flaws connected to 'ransomware'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'ransomware' RETURN v,Show me vulnerabilities related to 'ransomware'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""ransomware""]"
Node Lookup Queries,What vulnerabilities are linked to 'supply chain attacks'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'supply chain attack' RETURN v,Show me vulnerabilities related to 'supply chain attack'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""supply chain attack""]"
Node Lookup Queries,List security issues that affect 'web applications'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'web application' RETURN v,Show me vulnerabilities related to 'web applications'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""web application""]"
Node Lookup Queries,What security flaws are found in 'mobile applications'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'mobile application' RETURN v,Show me vulnerabilities related to 'mobile applications'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""mobile application""]"
Node Lookup Queries,Can you find any issues about 'cloud security'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'cloud security' RETURN v,Show me vulnerabilities related to 'cloud security'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""cloud security""]"
Node Lookup Queries,What security holes are there in 'IoT devices'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'IoT device' RETURN v,Show me vulnerabilities related to 'IoT devices'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""IoT device""]"
Node Lookup Queries,I need to see flaws found in 'firmware'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'firmware' RETURN v,Show me vulnerabilities related to 'firmware'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""firmware""]"
Node Lookup Queries,List security flaws in 'network protocols'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'network protocol' RETURN v,Show me vulnerabilities related to 'network protocols'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""network protocol""]"
Node Lookup Queries,What security flaws affect 'operating systems'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'operating system' RETURN v,Show me vulnerabilities related to 'operating systems'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""operating system""]"
Node Lookup Queries,Find issues linked to 'third-party libraries'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'third-party library' RETURN v,Show me vulnerabilities related to 'third-party libraries'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""third-party library""]"
Node Lookup Queries,What flaws are in 'software components'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'software component' RETURN v,Show me vulnerabilities related to 'software components'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""software component""]"
Node Lookup Queries,Can you list any 'hardware vulnerabilities'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'hardware vulnerability' RETURN v,Show me vulnerabilities related to 'hardware'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""hardware vulnerability""]"
Node Lookup Queries,Find flaws that require 'physical access' to exploit.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'physical access' RETURN v,Show me vulnerabilities related to 'physical access'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""physical access""]"
Node Lookup Queries,What security issues are connected to 'social engineering'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'social engineering' RETURN v,Show me vulnerabilities related to 'social engineering'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""social engineering""]"
Node Lookup Queries,List flaws that are about an 'insider threat'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'insider threat' RETURN v,Show me vulnerabilities related to 'insider threat'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""insider threat""]"
Node Lookup Queries,What security problems come from 'misconfiguration'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'misconfiguration' RETURN v,Show me vulnerabilities related to 'misconfiguration'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""misconfiguration""]"
Node Lookup Queries,Find security holes caused by 'default credentials'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'default credentials' RETURN v,Show me vulnerabilities related to 'default credentials'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""default credentials""]"
Node Lookup Queries,What flaws are caused by 'weak authentication'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'weak authentication' RETURN v,Show me vulnerabilities related to 'weak authentication'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""weak authentication""]"
Node Lookup Queries,Find security issues with 'broken access control'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'broken access control' RETURN v,Show me vulnerabilities related to 'broken access control'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""broken access control""]"
Node Lookup Queries,What flaws can cause 'sensitive data exposure'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'sensitive data exposure' RETURN v,Show me vulnerabilities related to 'sensitive data exposure'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""sensitive data exposure""]"
Node Lookup Queries,List all issues that are a 'security misconfiguration'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'security misconfiguration' RETURN v,Show me vulnerabilities related to 'security misconfiguration'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""security misconfiguration""]"
Node Lookup Queries,What security flaws are about 'logging and monitoring'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'logging and monitoring' RETURN v,Show me vulnerabilities related to 'logging and monitoring' failures.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""logging and monitoring""]"
Node Lookup Queries,Find flaws for 'server-side template injection'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'server-side template injection' RETURN v,Show me vulnerabilities related to 'server-side template injection'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""server-side template injection""]"
Node Lookup Queries,What are the issues with 'host header injection'?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'host header injection' RETURN v,Show me vulnerabilities related to 'host header injection'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""host header injection""]"
Node Lookup Queries,List flaws about 'HTTP parameter pollution'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'HTTP parameter pollution' RETURN v,Show me vulnerabilities related to 'HTTP parameter pollution'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""HTTP parameter pollution""]"
Node Lookup Queries,What are 'reflected XSS' vulnerabilities?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'reflected XSS' RETURN v,Show me vulnerabilities related to 'reflected XSS'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""reflected XSS""]"
Node Lookup Queries,What are 'stored XSS' vulnerabilities?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'stored XSS' RETURN v,Show me vulnerabilities related to 'stored XSS'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""stored XSS""]"
Node Lookup Queries,What are 'DOM XSS' vulnerabilities?,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'DOM XSS' RETURN v,Show me vulnerabilities related to 'DOM XSS'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""DOM XSS""]"
Node Lookup Queries,Find flaws for 'blind SQL injection'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'blind SQL injection' RETURN v,Show me vulnerabilities related to 'blind SQL injection'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""blind SQL injection""]"
Node Lookup Queries,Find flaws for 'time-based SQL injection'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'time-based SQL injection' RETURN v,Show me vulnerabilities related to 'time-based SQL injection'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""time-based SQL injection""]"
Node Lookup Queries,Find flaws for 'error-based SQL injection'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'error-based SQL injection' RETURN v,Show me vulnerabilities related to 'error-based SQL injection'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""error-based SQL injection""]"
Node Lookup Queries,Find flaws for 'out-of-band SQL injection'.,MATCH (v:UcoVulnerability) WHERE v.ucosummary CONTAINS 'out-of-band SQL injection' RETURN v,Show me vulnerabilities related to 'out-of-band SQL injection'.,"[""UcoVulnerability""]",[],"[""ucosummary""]",0,"[""out-of-band SQL injection""]"
Node Lookup Queries,What is the software weakness 'CWE-120'?,MATCH (c:UcoCWE {ucocweID: 'CWE-120'}) RETURN c,Tell me about the weakness 'CWE-120'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-120""]"
Node Lookup Queries,Can you explain the 'Classic Buffer Overflow' weakness?,MATCH (c:UcoCWE {ucocweName: 'Buffer Copy without Checking Size of Input (\'Classic Buffer Overflow\')'}) RETURN c,What is the weakness 'Buffer Copy without Checking Size of Input' (Classic Buffer Overflow)?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"["")"", ""Buffer Copy without Checking Size of Input (\\""]"
Node Lookup Queries,Which 'Pillar' type weaknesses are still in 'Draft'?,"MATCH (c:UcoCWE {ucoabstraction: 'Pillar', ucostatus: 'Draft'}) RETURN c",Show me 'Pillar' weaknesses that have a 'Draft' status.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Draft"", ""Pillar""]"
Node Lookup Queries,Find 'Class' weaknesses that are 'Simple' and 'Incomplete'.,"MATCH (c:UcoCWE {ucoabstraction: 'Class', ucostructure: 'Simple', ucostatus: 'Incomplete'}) RETURN c",List 'Class' weaknesses with a 'Simple' structure and 'Incomplete' status.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Class"", ""Incomplete"", ""Simple""]"
Node Lookup Queries,Which software flaws can lead to 'code execution'?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'code execution' RETURN c,Find weaknesses that mention 'code execution' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""code execution""]"
Node Lookup Queries,What is the software weakness 'CWE-416'?,MATCH (c:UcoCWE {ucocweID: 'CWE-416'}) RETURN c,Tell me about the weakness 'CWE-416'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-416""]"
Node Lookup Queries,Can you explain 'Use After Free'?,MATCH (c:UcoCWE {ucocweName: 'Use After Free'}) RETURN c,What is the 'Use After Free' weakness?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Use After Free""]"
Node Lookup Queries,Find 'Base' weaknesses that are 'Composite' and 'Stable'.,"MATCH (c:UcoCWE {ucoabstraction: 'Base', ucostructure: 'Composite', ucostatus: 'Stable'}) RETURN c",List 'Base' weaknesses with a 'Composite' structure and 'Stable' status.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Base"", ""Composite"", ""Stable""]"
Node Lookup Queries,Which software flaws can lead to a 'denial of service'?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'denial of service' RETURN c,Find weaknesses that mention 'denial of service' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""denial of service""]"
Node Lookup Queries,What is the software weakness 'CWE-404'?,MATCH (c:UcoCWE {ucocweID: 'CWE-404'}) RETURN c,Tell me about the weakness 'CWE-404'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-404""]"
Node Lookup Queries,Can you explain 'Improper Resource Shutdown or Release'?,MATCH (c:UcoCWE {ucocweName: 'Improper Resource Shutdown or Release'}) RETURN c,What is the 'Improper Resource Shutdown or Release' weakness?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Improper Resource Shutdown or Release""]"
Node Lookup Queries,Find 'Pillar' weaknesses that are 'Simple' and 'Stable'.,"MATCH (c:UcoCWE {ucoabstraction: 'Pillar', ucostructure: 'Simple', ucostatus: 'Stable'}) RETURN c",List 'Pillar' weaknesses with a 'Simple' structure and 'Stable' status.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Pillar"", ""Simple"", ""Stable""]"
Node Lookup Queries,Which software flaws can affect 'data integrity'?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'data integrity' RETURN c,Find weaknesses that mention 'data integrity' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""data integrity""]"
Node Lookup Queries,What is the software weakness 'CWE-345'?,MATCH (c:UcoCWE {ucocweID: 'CWE-345'}) RETURN c,Tell me about the weakness 'CWE-345'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-345""]"
Node Lookup Queries,Can you explain the flaw called 'Insufficient Verification of Data Authenticity'?,MATCH (c:UcoCWE {ucocweName: 'Insufficient Verification of Data Authenticity'}) RETURN c,What is the weakness 'Insufficient Verification of Data Authenticity'?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Insufficient Verification of Data Authenticity""]"
Node Lookup Queries,What are the 'Class' type flaws that are considered 'Stable' and 'Simple'?,"MATCH (c:UcoCWE {ucoabstraction: 'Class', ucostatus: 'Stable', ucostructure: 'Simple'}) RETURN c",Show me 'Class' level weaknesses that are 'Stable' and have a 'Simple' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Class"", ""Simple"", ""Stable""]"
Node Lookup Queries,Show me any 'Variant' type flaws that are still marked as 'Draft'.,"MATCH (c:UcoCWE {ucoabstraction: 'Variant', ucostatus: 'Draft'}) RETURN c",Show me 'Variant' weaknesses that are currently in 'Draft' status.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Draft"", ""Variant""]"
Node Lookup Queries,Are there any software flaws related to keeping data private ('confidentiality')?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'confidentiality' RETURN c,Find weaknesses that mention 'confidentiality' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""confidentiality""]"
Node Lookup Queries,What is the software flaw 'CWE-359'?,MATCH (c:UcoCWE {ucocweID: 'CWE-359'}) RETURN c,Tell me about the weakness 'CWE-359'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-359""]"
Node Lookup Queries,Can you tell me about the flaw 'Exposure of Private Information to an Unauthorized Actor'?,MATCH (c:UcoCWE {ucocweName: 'Exposure of Private Information to an Unauthorized Actor'}) RETURN c,What is the weakness 'Exposure of Private Information to an Unauthorized Actor'?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Exposure of Private Information to an Unauthorized Actor""]"
Node Lookup Queries,Which 'Base' level flaws are 'Incomplete' and 'Composite'?,"MATCH (c:UcoCWE {ucoabstraction: 'Base', ucostatus: 'Incomplete', ucostructure: 'Composite'}) RETURN c",Show me 'Base' weaknesses with 'Incomplete' status and a 'Composite' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Base"", ""Composite"", ""Incomplete""]"
Node Lookup Queries,Show me any 'Compound' type flaws that are considered outdated ('Deprecated').,"MATCH (c:UcoCWE {ucoabstraction: 'Compound', ucostatus: 'Deprecated'}) RETURN c",Show me 'Compound' weaknesses that are 'Deprecated'.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Compound"", ""Deprecated""]"
Node Lookup Queries,Are there software flaws that mention data 'integrity'?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'integrity' RETURN c,Find weaknesses that mention 'integrity' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""integrity""]"
Node Lookup Queries,What is the software flaw 'CWE-611'?,MATCH (c:UcoCWE {ucocweID: 'CWE-611'}) RETURN c,Tell me about the weakness 'CWE-611'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-611""]"
Node Lookup Queries,Explain the weakness 'Improper Restriction of XML External Entity Reference'.,MATCH (c:UcoCWE {ucocweName: 'Improper Restriction of XML External Entity Reference'}) RETURN c,What is the weakness 'Improper Restriction of XML External Entity Reference'?,"[""UcoCWE""]",[],"[""ucocweName""]",0,"[""Improper Restriction of XML External Entity Reference""]"
Node Lookup Queries,What 'Pillar' type flaws are 'Stable' and 'Composite'?,"MATCH (c:UcoCWE {ucoabstraction: 'Pillar', ucostatus: 'Stable', ucostructure: 'Composite'}) RETURN c",Show me 'Pillar' weaknesses that are 'Stable' and have a 'Composite' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Composite"", ""Pillar"", ""Stable""]"
Node Lookup Queries,Can you list 'Class' type flaws that are 'Draft' and 'Simple'?,"MATCH (c:UcoCWE {ucoabstraction: 'Class', ucostatus: 'Draft', ucostructure: 'Simple'}) RETURN c",Show me 'Class' weaknesses that are in 'Draft' status and have a 'Simple' structure.,"[""UcoCWE""]",[],"[""ucoabstraction""]",0,"[""Class"", ""Draft"", ""Simple""]"
Node Lookup Queries,Are there any software flaws related to system 'availability'?,MATCH (c:UcoCWE) WHERE c.ucodescription CONTAINS 'availability' RETURN c,Find weaknesses that mention 'availability' in their description.,"[""UcoCWE""]",[],"[""ucodescription""]",0,"[""availability""]"
Node Lookup Queries,What is the software flaw 'CWE-476'?,MATCH (c:UcoCWE {ucocweID: 'CWE-476'}) RETURN c,Tell me about the weakness 'CWE-476'.,"[""UcoCWE""]",[],"[""ucocweID""]",0,"[""CWE-476""]"
